techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from,distance
LVEtransmission708_to_LVEtransmission357_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission357,LVEtransmission708,
LVEtransmission218_to_LVEtransmission71_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission71,LVEtransmission218,
LVEtransmission71_to_LVEtransmission798_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission798,LVEtransmission71,
LVEtransmission798_to_LVEtransmission741_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission741,LVEtransmission798,
LVEtransmission218_to_LVEtransmission762_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission762,LVEtransmission218,
LVEtransmission762_to_LVEtransmission260_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission260,LVEtransmission762,
LVEtransmission260_to_LVEtransmission891_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission891,LVEtransmission260,
LVEtransmission891_to_LVEtransmission298_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission298,LVEtransmission891,
LVEtransmission298_to_LVEtransmission1193_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1193,LVEtransmission298,
LVEtransmission1193_to_LVEtransmission584_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission584,LVEtransmission1193,
LVEtransmission584_to_LVEtransmission1028_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1028,LVEtransmission584,
LVEtransmission1028_to_LVEtransmission675_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission675,LVEtransmission1028,
LVEtransmission675_to_LVEtransmission270_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission270,LVEtransmission675,
LVEtransmission270_to_LVEtransmission699_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission699,LVEtransmission270,
LVEtransmission699_to_LVEtransmission1062_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1062,LVEtransmission699,
LVEtransmission1062_to_LVEtransmission1282_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission1282,LVEtransmission1062,
LVEtransmission1282_to_LVEtransmission332_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission332,LVEtransmission1282,
LVEtransmission332_to_LVEtransmission578_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission578,LVEtransmission332,
LVEtransmission578_to_LVEtransmission754_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission754,LVEtransmission578,
