techs,cost_flow_cap_per_distance
LVEtransmission341_to_LVEtransmission790_electricity,100
LVEtransmission860_to_LVEtransmission685_electricity,100
LVEtransmission685_to_LVEtransmission172_electricity,100
LVEtransmission172_to_LVEtransmission73_electricity,100
LVEtransmission73_to_LVEtransmission233_electricity,100
LVEtransmission233_to_LVEtransmission163_electricity,100
LVEtransmission163_to_LVEtransmission603_electricity,100
LVEtransmission603_to_LVEtransmission213_electricity,100
LVEtransmission213_to_LVEtransmission5_electricity,100
LVEtransmission5_to_LVEtransmission114_electricity,100
LVEtransmission114_to_LVEtransmission981_electricity,100
LVEtransmission981_to_LVEtransmission462_electricity,100
LVEtransmission462_to_LVEtransmission236_electricity,100
LVEtransmission236_to_LVEtransmission936_electricity,100
LVEtransmission936_to_LVEtransmission1026_electricity,100
LVEtransmission1026_to_LVEtransmission489_electricity,100
LVEtransmission489_to_LVEtransmission145_electricity,100
LVEtransmission145_to_LVEtransmission677_electricity,100
warmtenet15_to_substation_poptahofzuid,100
MV_LV_transformer1_to_LVEtransmission264_electricity,100
MV_LV_transformer2_to_LVEtransmission953_electricity,100
MV_LV_transformer3_to_LVEtransmission578_electricity,100
MV_LV_transformer4_to_LVEtransmission648_electricity,100
MV_LV_transformer5_to_LVEtransmission747_electricity,100
MV_LV_transformer6_to_LVEtransmission272_electricity,100
D0503100000000168_to_LVEtransmission826_electricity,100
D0503100000001498_to_LVEtransmission134_electricity,100
D0503100000001499_to_LVEtransmission100_electricity,100
D0503100000011458_to_LVEtransmission163_electricity,100
D0503100000011549_to_LVEtransmission134_electricity,100
D0503100000011550_to_LVEtransmission172_electricity,100
D0503100000011552_to_LVEtransmission458_electricity,100
D0503100000011553_to_LVEtransmission134_electricity,100
D0503100000011554_to_LVEtransmission73_electricity,100
D0503100000025533_to_LVEtransmission648_electricity,100
D0503100000027952_to_LVEtransmission134_electricity,100
D0503100000030049_to_LVEtransmission764_electricity,100
D0503100000030050_to_LVEtransmission13_electricity,100
D0503100000030051_to_LVEtransmission675_electricity,100
D0503100000030052_to_LVEtransmission74_electricity,100
D0503100000031080_to_LVEtransmission233_electricity,100
D0503100000031377_to_LVEtransmission551_electricity,100
D0503100000031378_to_LVEtransmission551_electricity,100
D0503100000031379_to_LVEtransmission551_electricity,100
D0503100000031380_to_LVEtransmission254_electricity,100
D0503100000031381_to_LVEtransmission242_electricity,100
D0503100000031382_to_LVEtransmission551_electricity,100
D0503100000031383_to_LVEtransmission551_electricity,100
D0503100000032908_to_LVEtransmission801_electricity,100
D0503100000033567_to_LVEtransmission140_electricity,100
D0503100000033568_to_LVEtransmission988_electricity,100
D0503100000033569_to_LVEtransmission550_electricity,100
D0503100000033570_to_LVEtransmission325_electricity,100
D0503100000033571_to_LVEtransmission83_electricity,100
D0503100000033572_to_LVEtransmission83_electricity,100
D0503100000033573_to_LVEtransmission83_electricity,100
D0503100000033574_to_LVEtransmission83_electricity,100
D0503100000033575_to_LVEtransmission83_electricity,100
D0503100000034895_to_LVEtransmission809_electricity,100
D0503100000035282_to_LVEtransmission843_electricity,100
D0503100000035763_to_LVEtransmission765_electricity,100
