techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from,distance
LVEtransmission535_to_LVEtransmission683_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission683,LVEtransmission535,
LVEtransmission683_to_LVEtransmission240_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission240,LVEtransmission683,
LVEtransmission240_to_LVEtransmission791_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission791,LVEtransmission240,
LVEtransmission791_to_LVEtransmission307_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission307,LVEtransmission791,
LVEtransmission307_to_LVEtransmission747_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission747,LVEtransmission307,
LVEtransmission604_to_LVEtransmission52_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission52,LVEtransmission604,
LVEtransmission52_to_LVEtransmission662_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission662,LVEtransmission52,
LVEtransmission662_to_LVEtransmission793_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission793,LVEtransmission662,
LVEtransmission793_to_LVEtransmission91_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission91,LVEtransmission793,
LVEtransmission91_to_LVEtransmission696_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission696,LVEtransmission91,
LVEtransmission696_to_LVEtransmission624_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission624,LVEtransmission696,
LVEtransmission624_to_LVEtransmission558_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission558,LVEtransmission624,
LVEtransmission558_to_LVEtransmission874_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission874,LVEtransmission558,
LVEtransmission874_to_LVEtransmission778_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission778,LVEtransmission874,
LVEtransmission778_to_LVEtransmission825_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission825,LVEtransmission778,
LVEtransmission825_to_LVEtransmission23_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission23,LVEtransmission825,
LVEtransmission23_to_LVEtransmission389_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission389,LVEtransmission23,
LVEtransmission389_to_LVEtransmission835_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission835,LVEtransmission389,
LVEtransmission835_to_LVEtransmission258_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission258,LVEtransmission835,
LVEtransmission258_to_LVEtransmission390_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission390,LVEtransmission258,
LVEtransmission390_to_LVEtransmission896_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission896,LVEtransmission390,
LVEtransmission896_to_LVEtransmission126_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission126,LVEtransmission896,
LVEtransmission126_to_LVEtransmission412_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission412,LVEtransmission126,
LVEtransmission412_to_LVEtransmission579_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission579,LVEtransmission412,
LVEtransmission579_to_LVEtransmission119_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission119,LVEtransmission579,
LVEtransmission119_to_LVEtransmission391_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission391,LVEtransmission119,
