techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from,distance
LQHtransmission1024_to_LQHtransmission878_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission878,LQHtransmission1024,
LQHtransmission878_to_LQHtransmission291_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission291,LQHtransmission878,
LQHtransmission1222_to_LQHtransmission822_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission822,LQHtransmission1222,
LQHtransmission1387_to_LQHtransmission1845_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1845,LQHtransmission1387,
LQHtransmission1781_to_LQHtransmission902_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission902,LQHtransmission1781,
LQHtransmission902_to_LQHtransmission1510_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1510,LQHtransmission902,
LQHtransmission1510_to_LQHtransmission335_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission335,LQHtransmission1510,
LQHtransmission335_to_LQHtransmission559_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission559,LQHtransmission335,
LQHtransmission144_to_LQHtransmission985_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission985,LQHtransmission144,
LQHtransmission985_to_LQHtransmission383_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission383,LQHtransmission985,
LQHtransmission383_to_LQHtransmission346_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission346,LQHtransmission383,
LQHtransmission346_to_LQHtransmission515_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission515,LQHtransmission346,
LQHtransmission1457_to_LQHtransmission2038_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission2038,LQHtransmission1457,
LQHtransmission2038_to_LQHtransmission1351_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1351,LQHtransmission2038,
LQHtransmission1913_to_LQHtransmission1111_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1111,LQHtransmission1913,
LQHtransmission1700_to_LQHtransmission2009_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission2009,LQHtransmission1700,
LQHtransmission2009_to_LQHtransmission52_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission52,LQHtransmission2009,
LQHtransmission52_to_LQHtransmission102_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission102,LQHtransmission52,
LQHtransmission102_to_LQHtransmission1202_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1202,LQHtransmission102,
LQHtransmission1202_to_LQHtransmission807_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission807,LQHtransmission1202,
LQHtransmission807_to_LQHtransmission1731_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1731,LQHtransmission807,
LQHtransmission1731_to_LQHtransmission800_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission800,LQHtransmission1731,
LQHtransmission800_to_LQHtransmission1629_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1629,LQHtransmission800,
LQHtransmission203_to_LQHtransmission1229_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1229,LQHtransmission203,
LQHtransmission1229_to_LQHtransmission358_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission358,LQHtransmission1229,
LQHtransmission1321_to_LQHtransmission1175_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1175,LQHtransmission1321,
LQHtransmission1175_to_LQHtransmission484_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission484,LQHtransmission1175,
LQHtransmission484_to_LQHtransmission1152_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1152,LQHtransmission484,
LQHtransmission1152_to_LQHtransmission646_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission646,LQHtransmission1152,
LQHtransmission646_to_LQHtransmission255_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission255,LQHtransmission646,
LQHtransmission255_to_LQHtransmission1534_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1534,LQHtransmission255,
LQHtransmission1534_to_LQHtransmission1696_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1696,LQHtransmission1534,
LQHtransmission1696_to_LQHtransmission1713_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1713,LQHtransmission1696,
LQHtransmission1713_to_LQHtransmission1181_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1181,LQHtransmission1713,
LQHtransmission1181_to_LQHtransmission1139_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1139,LQHtransmission1181,
LQHtransmission1139_to_LQHtransmission394_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission394,LQHtransmission1139,
