id,Warmtevraag,share,Peak heat demand (kW)
0503100000010367,8230259.255858099,0.0006363828736251196,5.770739464689881
0503100000010368,8539335.657246698,0.0006602813830609418,5.987451883053614
0503100000010369,8943892.050932836,0.0006915626285665619,6.271111179092863
0503100000010370,8298045.359388088,0.0006416242535154991,5.818268458690845
0503100000010371,6438084.115098301,0.0004978077047682654,4.514135572770267
0503100000010372,7779501.103947578,0.000601529200234626,5.454685282750321
0503100000010373,7861588.289400651,0.000607876373190234,5.512241642266237
0503100000010374,7612347.593999219,0.0005886045003326457,5.337483706647618
0503100000010375,7236484.306107017,0.0005595418728013472,5.073942906614645
0503100000010376,6242201.6314569935,0.00048266161350221524,4.376790351477781
0503100000010377,7346941.815468853,0.0005680827054818155,5.151391439963336
0503100000010378,7646726.95352607,0.0005912627927301198,5.3615891838415655
0503100000010379,7671938.591239859,0.0005932122154588968,5.379266609084382
0503100000010380,7694294.89484312,0.0005949408570834668,5.394941984485965
0503100000010381,7795670.021700724,0.0006027794187299706,5.466022302506167
0503100000010382,8157302.950255321,0.0006307417216315757,5.719585324965758
0503100000010383,9255271.635629985,0.0007156392255166185,6.489438500511273
0503100000010384,7104397.953372311,0.0005493286474208536,4.981329064841609
0503100000010385,8443818.654875917,0.000652895785285816,5.920479055346201
0503100000010386,7572120.969876966,0.0005854940837759697,5.309278353676714
0503100000010387,6842635.8909203,0.0005290885932098419,4.797791630941789
0503100000010388,7937755.974147651,0.0006137658365218012,5.565647476838303
0503100000010389,8148992.08437258,0.0006300991060652425,5.713758067251957
0503100000010390,8061405.174237979,0.0006233266815485142,5.652345513504731
0503100000010391,8699916.308648767,0.000672697854184267,6.100044824965129
0503100000010392,8009427.275793544,0.0006193076290073055,5.615900621488548
0503100000010393,8294901.097886512,0.0006413811318704091,5.816063824137987
0503100000010394,8616432.938986091,0.000666242725003734,6.041509515082297
0503100000010395,6944024.300452922,0.0005369281819038097,4.868881262259974
0503100000010396,6551739.4265222885,0.0005065957989750516,4.59382628124208
0503100000010398,7886686.472411176,0.0006098170233362957,5.529839517459264
0503100000010399,8754540.743949894,0.0006769215431382131,6.138345366263903
0503100000010400,7523138.679429258,0.0005817066586435638,5.274933866125329
0503100000010401,8758692.589763094,0.0006772425735562491,6.141256479965271
0503100000010402,8024960.6221537385,0.0006205087036376919,5.626792003165943
0503100000011809,7654002.413029977,0.000591825348256271,5.366690454649416
0503100000011810,9284576.060708037,0.0007179051121261842,6.5099856299552945
0503100000011811,9178409.215052508,0.0007096960435875606,6.435545544045495
0503100000011812,10034459.492368033,0.0007758878509790321,7.035774888649337
0503100000011813,7657993.487353165,0.0005921339474470964,5.36948884160022
0503100000011814,6824816.786245712,0.0005277107784064783,4.785297563941664
0503100000011815,10338839.738030592,0.0007994232426827122,7.249194544253345
0503100000011816,8340200.251803381,0.0006448837682815142,5.84782583880831
0503100000011817,7399639.083867309,0.0005721573813884989,5.188340726367877
0503100000011818,8089184.823679822,0.0006254746689436276,5.671823529247088
0503100000011819,8643715.922080854,0.0006683523089965533,6.060639287591876
0503100000011820,7557244.236008499,0.000584343779957456,5.298847363282414
0503100000011821,7322486.1823524665,0.0005661917387947272,5.134244095903882
0503100000011822,7120927.963555989,0.0005506067864265299,4.992919268643607
0503100000011823,7613993.60268066,0.0005887317735693863,5.338637824271611
0503100000011824,7195598.696842479,0.0005563805019739142,5.045275498749842
0503100000011825,7269090.416251894,0.0005620630534138492,5.096805049926734
0503100000011826,7448742.355348686,0.0005759541610570703,5.222770041140833
0503100000019293,122647435.09583604,0.009483386216963199,85.99563779801478
0503100000019294,104009870.29194917,0.008042286164272902,72.92769821118442
0503100000019295,113143353.69606054,0.008748508439200465,79.33174351421422
0503100000019296,169985410.07261685,0.013143669035621126,119.18719493913055
0503100000019367,154213705.94597143,0.011924164025868756,108.12868601497205
0503100000019368,176126439.7375968,0.013618507796312098,123.49304742078927
0503100000019369,116356917.88456085,0.008996988729952056,81.58497043069237
0503100000019370,110645954.44255652,0.008555403694364765,77.58066375071529
0503100000019374,108383972.03310531,0.008380501929904378,75.99464917294081
0503100000019375,103067649.57895081,0.007969431457478554,72.2670494899333
0503100000019377,169675846.64188337,0.013119732867938536,118.97014103462726
0503100000019378,115683779.05438425,0.008944940062980656,81.11299151827227
0503100000019379,118284822.02020203,0.009146058781790315,82.9367422441701
0503100000019380,110554693.85700804,0.008548347212682404,77.51667535785629
0503100000019684,195166496.8410968,0.015090729493932043,136.84319904072876
0503100000019685,165923281.2672934,0.012829575746235725,116.3389873336595
0503100000019686,113713962.68695678,0.008792629259463133,79.73183246892461
0503100000019751,110087852.62979141,0.00851224995833512,77.18934434556459
0503100000019754,160777170.41227394,0.012431666432312265,112.73073344061326
0503100000019755,99802933.02743956,0.00771699594651413,69.97795651495532
0503100000019756,106619823.04453784,0.008244093808611196,74.7576961349581
0503100000019757,115153890.43672822,0.008903967837109988,80.74145411431734
0503100000019758,114231857.29271671,0.008832674080312958,80.09496013563592
0503100000019761,106382768.31668107,0.008225764183233656,74.59148252845952
0503100000019762,125345216.21540728,0.009691984955825812,87.88721757573856
0503100000019763,104027820.0479266,0.008043674081340236,72.94028388582484
0503100000019764,115962529.9408176,0.008966493732752084,81.30844085846324
0503100000019765,117103225.26927055,0.009054694960500159,82.10825230357726
0503100000019766,119028326.11831042,0.00920354825566922,83.45805856091418
0503100000019767,107021256.11890058,0.00827513355176987,75.03916548028984
0503100000019768,114232906.257618,0.00883275518872977,80.09569562925338
0503100000019769,110335525.33597836,0.008531400590603427,77.36300286779186
0503100000019770,126080142.55362174,0.009748811177269905,88.40251949901095
0503100000019771,117444101.45152971,0.009081052303285205,82.34726149835272
0503100000019773,0.0,0.0,0.0
0503100000019841,893454104.5866892,0.06908395870085561,626.4554616013742
0503100000019844,9370674.057374794,0.0007245624103751012,6.570354215166259
0503100000019845,678181569.8740474,0.05243858338591834,475.51468645558055
0503100000019846,110425155.77000707,0.008538331025161834,77.4258482614553
0503100000019847,114685169.87208733,0.008867725268002453,80.41280538331173
0503100000019852,8258954.068589904,0.0006386016235838652,5.790859157534969
0503100000019853,7791923.842819206,0.0006024897554268326,5.463395626767129
0503100000019854,294988276.3863759,0.02280918269723575,206.83437000505776
0503100000019856,125821248.5079912,0.009728792884819941,88.22099300757874
0503100000019857,106367567.24280967,0.008224588800688375,74.58082412339981
0503100000023052,227158893.42139947,0.017564456339831357,159.27503013821874
0503100000026755,7688027.515797847,0.0005944562486935075,5.390547540705717
0503100000026756,7964439.849694471,0.0006158290961193471,5.584357178307221
0503100000026757,8336418.136162905,0.0006445913262642162,5.845173965603832
0503100000026758,6977785.263385538,0.0005395386584318872,4.892553143680054
0503100000026759,8118939.860427503,0.0006277753979002315,5.692686610165338
0503100000026760,8017949.639546797,0.0006199665980830989,5.621876173328951
0503100000026761,7296505.71203266,0.000564182868132666,5.116027594974218
0503100000026762,8009772.6229598215,0.0006193343320570201,5.6161427655643905
0503100000026763,6411969.345632334,0.0004957884497824664,4.495824906473666
0503100000026764,7377303.778304771,0.0005704303633814943,5.172680073980298
0503100000026765,7220726.103646738,0.0005583234117719816,5.062893864536733
0503100000026766,6847512.399394494,0.0005294656562378206,4.801210850072935
0503100000026767,8033679.567619235,0.0006211828728707406,5.63290539049969
0503100000026768,7486306.496355645,0.0005788587081990395,5.249108563929375
0503100000026769,6445001.540385557,0.0004983425762523268,4.518985803833256
0503100000026770,7949315.320020568,0.0006146596321502435,5.573752443078262
0503100000026771,7260770.608877216,0.0005614197464704699,5.090971522784621
0503100000026772,6802290.041205488,0.0005259689578518081,4.769502681596725
0503100000026773,8573061.725313177,0.0006628891614364463,6.011099297543204
0503100000026774,7227517.025406398,0.0005588485017077451,5.067655396219005
0503100000026775,7218535.4432241,0.0005581540247901678,5.0613578581775585
0503100000026776,7222132.992570076,0.0005584321957103817,5.063880320634889
0503100000026777,7795687.993513493,0.0006027808083525206,5.466034903646178
0503100000026848,7532966.529926617,0.000582466571004358,5.281824774777788
0503100000026849,7930954.300416495,0.0006132399152184823,5.560878406289476
0503100000026850,6734462.563356669,0.0005207243788024358,4.721944677523649
0503100000026851,7561396.248492543,0.000584664823262871,5.301758593846932
0503100000026852,8129080.358224569,0.0006285594848806621,5.69979673501195
0503100000026853,6723811.444746552,0.0005199008094278012,4.714476525112443
0503100000026854,7663770.535955607,0.0005925806423416804,5.373539484638691
0503100000026855,8077431.202741073,0.0006245658515132196,5.663582344845034
0503100000026856,7158909.692808862,0.0005535436224672647,5.019550588158932
0503100000026857,7382944.321297644,0.0005708665033434348,5.176635004565028
0503100000026858,7361312.2919031745,0.0005691938642927759,5.1614674622255645
0503100000026859,8042881.128304923,0.0006218943590401253,5.6393571689595055
0503100000026860,7099274.736635128,0.0005489325083336077,4.977736863418503
0503100000026861,7611594.140645237,0.0005885462415590586,5.336955414297466
0503100000026862,7259067.258719555,0.0005612880394568238,5.089777199535325
0503100000026863,8030061.048500393,0.0006209030805186981,5.630368224848684
0503100000026864,6074939.514388106,0.00046972851584394204,4.259512624262811
0503100000026865,7619509.779492755,0.0005891582972476783,5.342505554100548
0503100000026866,8127974.334552776,0.0006284739645464087,5.699021233991474
0503100000026867,31766641.94701852,0.0024562709702339973,22.273540680246754
0503100000026868,7258098.472031113,0.0005612131306067434,5.0890979237795975
0503100000026869,8543663.894650476,0.0006606160524888565,5.990486675715918
0503100000026870,7075542.200628962,0.000547097453204419,4.961096527085177
0503100000026871,7610198.298117429,0.0005884383117537682,5.3359767035046115
0503100000026872,6366365.862394935,0.0004922622819173079,4.463849507854471
0503100000026873,7332020.703367947,0.0005669289702346908,5.140929333268888
0503100000026954,8032162.254773218,0.0006210655506966609,5.631841509417869
0503100000026955,7732037.503521866,0.000597859203762764,5.421405641903289
0503100000026956,7324207.917789876,0.0005663248674011561,5.135451310200241
0503100000031164,7605131.727275051,0.0005880465526594478,5.332424219992023
0503100000031165,8038490.578270685,0.0006215548714540454,5.636278685090818
0503100000031166,7493338.880028931,0.0005794024685340805,5.2540393993663494
0503100000031261,6753520.927155054,0.0005221980160164734,4.735307665089986
0503100000031359,156851245.2219878,0.01212810472464756,109.97802654199658
0503100000031360,103869808.02717933,0.008031456222740109,72.82949196838037
0503100000031361,109572533.6816658,0.008472404293350966,76.82802263036658
0503100000031362,291626074.7386438,0.02254920941088175,204.4769242510856
0503100000031363,1090455754.8352096,0.08431658654363101,764.585399232317
0503100000031364,642691702.5945725,0.04969442393458505,450.63056417711186
0503100000031365,111173598.8026984,0.00859620238900129,77.9506275681035
0503100000031405,7408223.378981587,0.0005728211391418141,5.1943597020832835
0503100000031644,7815773.699241761,0.0006043338820447067,5.480118223638772
0503100000031733,7166998.5912471395,0.0005541690749922199,5.0252222108858104
0503100000033984,0.0,0.0,0.0
0503100000035337,2256127880.032992,0.17444907856811492,1581.9096081847629
