id,Warmtevraag,share,Peak heat demand (kW),lon,lat,addresses,nr_addresses,year_construction
0503100000019112,8621645.275331536,0.0013461106042178409,6.384314106072513,84436.435,445318.25039999996,Multatuliweg 44,1,1966
0503100000019113,9418916.505637458,0.001470589775336527,6.974692137116263,84440.7518,445308.05980000005,Multatuliweg 48,1,1966
0503100000019114,8244020.46094371,0.0012871514669731577,6.104683553862569,84438.8334,445312.589,Multatuliweg 46,1,1966
0503100000019115,11050857.688019227,0.0017253872369474058,8.183141890989946,84396.8026,445336.19979999994,Lodewijk van Deysselhof 164,1,1966
0503100000019116,8385685.635749961,0.001309269866416092,6.209586382147859,84399.1936,445330.5592,Lodewijk van Deysselhof 163,1,1966
0503100000019117,8346001.201000724,0.0013030738751948821,6.180200123670491,84402.073,445323.766,Lodewijk van Deysselhof 162,1,1966
0503100000019194,8035742.400037321,0.0012546326961981403,5.950453993289637,84404.47260000001,445318.105,Lodewijk van Deysselhof 161,1,1966
0503100000019195,8985002.153798293,0.0014028420669027037,6.653379275266056,84406.3922,445313.57580000005,Lodewijk van Deysselhof 160,1,1966
0503100000019196,6791691.876370948,0.001060397193737658,5.029236632418256,84408.7916,445307.9142,Lodewijk van Deysselhof 159,1,1966
0503100000019197,10293452.551489064,0.0016071324197503357,7.622284636633078,84415.1614,445297.25800000003,Lodewijk van Deysselhof 157,1,1966
0503100000019198,7749698.569077933,0.001209972237338016,5.738639008257232,84411.1912,445302.2532,Lodewijk van Deysselhof 158,1,1966
0503100000019223,9619401.71036878,0.0015018918356114715,7.123151100544888,84417.6718,445365.055,Louis Couperuslaan 12,1,1966
0503100000019224,7649482.882638983,0.0011943254096251636,5.664429457742256,84411.9858,445362.6427999999,Louis Couperuslaan 10,1,1966
0503100000019225,8276884.054789485,0.0012922825099186475,6.129018990901035,84406.2996,445360.23099999997,Louis Couperuslaan 8,1,1966
0503100000019226,9371695.244639842,0.001463217047957531,6.93972487123301,84400.61319999999,445357.81899999996,Louis Couperuslaan 6,1,1966
0503100000019427,9379760.60214003,0.0014644763045044077,6.945697255159115,84344.83859999999,445692.9562,Multatuliweg 23,1,1966
0503100000019429,9250333.220380029,0.001444268610323138,6.849856492439887,84353.7852,445754.1078,Aagje Dekenlaan 11,1,1966
0503100000019430,8634806.734888475,0.0013481655229382007,6.394060145166269,84347.9488,445752.1698,Aagje Dekenlaan 9,1,1966
0503100000019431,9555327.94607299,0.0014918879012327862,7.075704583765403,84342.9785,445752.3915,Aagje Dekenlaan 7,1,1966
0503100000019432,6728381.557849541,0.0010505124573101554,4.982355445975495,84336.2752,445748.2948,Aagje Dekenlaan 5,1,1966
0503100000019433,7883163.818194528,0.001230810369897757,5.837469805094068,84330.4382,445746.3568,Aagje Dekenlaan 3,1,1966
0503100000019435,7490363.279828533,0.0011694818237616936,5.546601654308722,84344.51879999999,445699.3143999999,Multatuliweg 21,1,1966
0503100000019436,8203197.82024602,0.0012807777659241753,6.074454455757699,84342.5858,445705.137,Multatuliweg 19,1,1966
0503100000019437,8251681.277366141,0.0012883475619056071,6.110356375787835,84340.653,445710.95940000005,Multatuliweg 17,1,1966
0503100000019438,8361849.973970956,0.0013055483682501824,6.191936113914407,84337.1106,445716.2478,Multatuliweg 15,1,1966
0503100000019439,8773017.020799099,0.0013697445053174211,6.496404633922746,84335.5642,445720.9075999999,Multatuliweg 13,1,1966
0503100000019440,10019844.112516928,0.0015644135175754002,7.419678038856633,84343.18,445800.45879999996,Isaäc da Costalaan 28,1,1966
0503100000019441,8257479.228155785,0.0012892528047903967,6.114649748784582,84341.2214,445806.3254,Isaäc da Costalaan 26,1,1966
0503100000019442,8268730.7646875195,0.0012910095243207683,6.122981493028347,84339.2626,445812.192,Isaäc da Costalaan 24,1,1966
0503100000019443,10728093.297221554,0.0016749935411687364,7.944135391963198,84337.302,445818.0642,Isaäc da Costalaan 22,1,1966
0503100000019444,9950555.994443139,0.0015535954582019428,7.368370301704957,84321.7644,445811.92640000005,Isaäc da Costalaan 20,1,1966
0503100000019513,8089596.090389979,0.0012630409548709245,5.990332562170947,84315.8948,445809.97599999997,Isaäc da Costalaan 18,1,1966
0503100000019514,9466011.87383189,0.0014779428468804769,7.009566179586404,84310.0254,445808.0254,Isaäc da Costalaan 16,1,1966
0503100000019515,9497680.594958775,0.0014828873325290442,7.033016815347322,84320.21900000001,445760.7602,Multatuliweg 11,1,1966
0503100000019516,8569158.829175586,0.0013379158154632645,6.345447979263769,84318.27960000001,445766.5892,Multatuliweg 9,1,1966
0503100000019517,8721776.626729392,0.001361744264572318,6.45846120662866,84317.955,445772.9556,Multatuliweg 7,1,1966
0503100000019518,8963996.591749812,0.0013995624365168516,6.637824691215167,84314.4004,445778.2472,Multatuliweg 5,1,1966
0503100000019519,9884102.663261116,0.001543219998422164,7.319161719571009,84310.5208,445789.907,Multatuliweg 1,1,1966
0503100000019520,8641662.24364264,0.0013492358839582363,6.399136638091435,84312.4608,445784.0762,Multatuliweg 3,1,1966
0503100000019534,10008940.11691892,0.0015627110601401793,7.411603648101065,84372.68000000001,445702.1682,Aagje Dekenlaan 12,1,1966
0503100000019535,7403439.027851187,0.001155910207948967,5.482234389090028,84370.739,445707.9966,Aagje Dekenlaan 10,1,1966
0503100000019536,8925652.350750577,0.0013935756917864183,6.609430843999196,84368.798,445713.8252,Aagje Dekenlaan 8,1,1966
0503100000019537,8247692.917695749,0.0012877248532375631,6.107403002030202,84368.47339999999,445720.192,Aagje Dekenlaan 6,1,1966
0503100000019538,9342823.66665122,0.001458709284526091,6.918345515352442,84364.9156,445725.48219999997,Aagje Dekenlaan 4,1,1966
0503100000019539,10466863.476136945,0.001634207331452355,7.750695140315507,84363.3628,445730.1454,Aagje Dekenlaan 2,1,1966
0503100000019619,10112988.574956533,0.0015789563043185372,7.488651359663182,84404.0572,445774.03880000004,Aagje Dekenlaan 27,1,1966
0503100000019620,8196762.0358607285,0.0012797729371089271,6.0696887680354,84398.2452,445772.10539999994,Aagje Dekenlaan 25,1,1966
0503100000019621,8595930.134215059,0.0013420956600812628,6.365272086489626,84392.4332,445770.17199999996,Aagje Dekenlaan 23,1,1966
0503100000019622,8013351.795324284,0.0012511368169921947,5.933873787430095,84386.62139999999,445768.2386,Aagje Dekenlaan 21,1,1966
0503100000019623,7857585.397879906,0.0012268167721881447,5.818529027039451,84380.8094,445766.3052,Aagje Dekenlaan 19,1,1966
0503100000019624,8334875.998486223,0.001301336880386978,6.171961929558114,84374.9976,445764.3718,Aagje Dekenlaan 17,1,1966
0503100000019625,9679223.417365365,0.001511231889809818,7.167448975907541,84363.3744,445760.50539999997,Aagje Dekenlaan 13,1,1966
0503100000019626,10538250.269047664,0.00164535306012356,7.803556942722432,84399.3822,445789.00080000004,Brederopad 8,1,1966
0503100000019627,9305885.408222351,0.0014529420579951285,6.890992795910838,84397.43019999999,445794.8698,Brederopad 6,1,1966
0503100000019628,9171107.862912774,0.0014318990346326652,6.791190245907565,84395.4782,445800.73880000005,Brederopad 4,1,1966
0503100000019629,11441709.198320474,0.0017864114783641156,8.47256678970802,84392.3022,445804.8982,Brederopad 2,1,1966
0503100000019630,10375529.108063377,0.0016199471574986502,7.683062191401487,84376.298,445799.91959999996,Isaäc da Costalaan 36,1,1966
0503100000019631,9126340.658652011,0.0014249094628685588,6.758040204990296,84370.431,445797.96219999995,Isaäc da Costalaan 34,1,1966
0503100000019632,8826006.505768895,0.0013780178342879341,6.535643260143446,84364.5638,445796.005,Isaäc da Costalaan 32,1,1966
0503100000019939,7382222.461945897,0.0011525976332096754,5.466523557031196,84451.287,445426.336,Albert Verweylaan 6,1,1966
0503100000019940,8226291.360175631,0.0012843833954757787,6.091555183985711,84446.49919999999,445424.54060000007,Albert Verweylaan 4,1,1966
0503100000019941,8711394.352036303,0.0013601232642163586,6.450773149342673,84479.4764,445547.72080000007,J.H. Leopoldpad 6,1,1966
0503100000019942,9128233.21503572,0.0014252049505783675,6.759441639870901,84477.31340000001,445553.4692,J.H. Leopoldpad 4,1,1966
0503100000019943,9269444.820067972,0.0014472525334818785,6.864008600486649,84453.5088,445537.90839999996,Busken Huetpad 5,1,1966
0503100000019944,10241125.044532599,0.0015989624464149768,7.583536204039403,84448.0116,445547.6484,Busken Huetpad 1,1,1966
0503100000019945,7100380.417389309,0.0011085932056582911,5.257819987899751,84451.3402,445543.6548,Busken Huetpad 3,1,1966
0503100000019946,8227294.164404064,0.001284539964826841,6.092297758862866,84452.2878,445570.04720000003,Nicolaas Beetslaan 30,1,1966
0503100000019947,7745131.693833229,0.0012092592041525027,5.735257244671011,84446.5496,445567.88200000004,Nicolaas Beetslaan 28,1,1966
0503100000019950,10049185.723849183,0.0015689946680284578,7.441405453652902,84548.2946,445418.44340000005,Albert Verweylaan 38,1,1966
0503100000019951,7616717.507701181,0.0011892097017473244,5.640166751643144,84544.526,445483.678,Albert Verweylaan 35,1,1966
0503100000019952,8220089.640780872,0.0012834151115838914,6.086962821002841,84545.9694,445479.86400000006,Albert Verweylaan 37,1,1966
0503100000019953,9031677.59065951,0.0014101295739282081,6.687942359276574,84548.1348,445474.14340000006,Albert Verweylaan 39,1,1966
0503100000020024,6865461.757199733,0.0010719149975540177,5.0838631074979075,84549.9394,445469.376,Albert Verweylaan 41,1,1966
0503100000020025,7963147.03932209,0.0012432982719954425,5.896697248416849,84551.383,445465.56179999997,Albert Verweylaan 43,1,1966
0503100000020026,9392054.434880745,0.0014663957593288954,6.954800818026497,84553.5484,445459.8408,Albert Verweylaan 45,1,1966
0503100000020027,11349230.789439201,0.001771972683577179,8.404086680462846,84343.66299999999,445572.3175714286,Nicolaas Beetslaan 12,1,1967
0503100000020028,9749224.991914462,0.0015221613422290795,7.219285026402427,84441.719,445422.74840000004,Albert Verweylaan 2,1,1966
0503100000020030,9102839.396499593,0.0014212401750255076,6.740637559128782,84440.81019999999,445565.7164,Nicolaas Beetslaan 26,1,1966
0503100000020032,10273930.348467998,0.001604084388468007,7.607828477495377,84465.651,445431.72079999995,Albert Verweylaan 12,1,1966
0503100000020033,8355252.405677284,0.0013045182798669854,6.187050625474794,84460.86319999999,445429.92579999997,Albert Verweylaan 10,1,1966
0503100000020034,8284312.773365773,0.0012934423670609848,6.1345199447540475,84456.075,445428.13080000004,Albert Verweylaan 8,1,1966
0503100000020035,6997698.554396679,0.001092561330045094,5.181784237714419,84496.3788,445428.3794,Albert Verweylaan 22,1,1966
0503100000020036,8761515.44408824,0.0013679487466331697,6.487887735338747,84491.60079999999,445426.56739999994,Albert Verweylaan 20,1,1966
0503100000020037,8620485.197425686,0.0013459294794880574,6.383455070296632,84486.8228,445424.75539999997,Albert Verweylaan 18,1,1966
0503100000020038,8226164.721865549,0.0012843636232436051,6.091461408525968,84482.0448,445422.94340000005,Albert Verweylaan 16,1,1966
0503100000020039,10634919.29167378,0.0016604461418151383,7.875140194533778,84536.7246,445428.7966,Albert Verweylaan 36,1,1966
0503100000020040,8627517.923487697,0.0013470275097161994,6.388662792345962,84531.93340000001,445426.99639999995,Albert Verweylaan 34,1,1966
0503100000020041,8459021.232667273,0.0013207198648241094,6.263891270707361,84527.142,445425.19639999996,Albert Verweylaan 32,1,1966
0503100000020042,8791305.742501803,0.0013725999512834062,6.509947402178671,84522.3508,445423.3962,Albert Verweylaan 30,1,1966
0503100000020043,9128918.811840108,0.0014253119938513312,6.759949323173744,84512.7678,445419.796,Albert Verweylaan 26,1,1966
0503100000020044,8164087.562700375,0.0012746714218640088,6.045493374552558,84517.5594,445421.5962,Albert Verweylaan 28,1,1966
0503100000020045,9540386.452410769,0.0014895550630772759,7.064640432352627,84519.6384,445469.98660000006,Albert Verweylaan 31,1,1966
0503100000020046,7882731.142505807,0.001230742815583682,5.837149409460215,84513.8404,445467.79699999996,Albert Verweylaan 29,1,1966
0503100000020047,8473218.271969877,0.0013229364701869413,6.274404154894724,84508.0424,445465.60760000005,Albert Verweylaan 27,1,1966
0503100000020048,10138020.403339993,0.0015828645617976924,7.507187387294308,84502.278,445463.4312,Albert Verweylaan 25,1,1966
0503100000020049,10967685.100179493,0.0017124013741687959,8.121552726877258,84466.32920000001,445464.19519999996,Albert Verweylaan 17,1,1966
0503100000020050,8219099.933468869,0.0012832605870743328,6.086229944370698,84472.1068,445466.4022,Albert Verweylaan 19,1,1966
0503100000020051,7931677.710639576,0.0012383849177928109,5.873394262432114,84477.8842,445468.60959999997,Albert Verweylaan 21,1,1966
0503100000020052,10825301.322662994,0.001690170778190561,8.016117774470274,84455.9128,445491.78219999996,Jacques Perklaan 2,1,1966
0503100000020053,7939608.346960877,0.0012396231401169007,5.879266885547459,84461.6962,445493.97479999997,Jacques Perklaan 4,1,1966
0503100000020054,8142894.5640090015,0.0012713625267097093,6.029799993976759,84467.4792,445496.1672,Jacques Perklaan 6,1,1966
0503100000020055,10138850.33320729,0.001582994140011531,7.507801948992178,84473.2624,445498.36,Jacques Perklaan 8,1,1966
0503100000020056,10260210.41877297,0.0016019422749546568,7.597668892185493,84509.2386,445497.5512,Jacques Perklaan 16,1,1966
0503100000020131,10473229.78927704,0.001635201313616313,7.75540938469532,84549.17420000001,445299.37,P.C. Boutenspad 2,1,1966
0503100000020132,7566430.56436172,0.0011813583247164657,5.602929353042209,84503.4544,445495.36160000006,Jacques Perklaan 14,1,1966
0503100000020133,8216380.585088745,0.0012828360110712443,6.084216271380438,84497.67000000001,445493.1718,Jacques Perklaan 12,1,1966
0503100000020145,9571879.532681007,0.0014944721256514631,7.087961006348897,84487.5626,445531.0772,J.H. Leopoldpad 12,1,1966
0503100000020146,9217402.404951345,0.0014391270719695565,6.82547127793015,84481.63960000001,445541.9724,J.H. Leopoldpad 8,1,1966
0503100000020147,8673643.980714802,0.0013542292412629404,6.422819061643551,84458.42,445520.0688,Busken Huetpad 11,1,1966
0503100000020148,7513513.687424309,0.0011730963321486027,5.563744492949733,84457.8458,445526.4164,Busken Huetpad 9,1,1966
0503100000020149,9143869.889325991,0.0014276463283438225,6.771020571392135,84455.6772,445532.1624,Busken Huetpad 7,1,1966
0503100000020157,9444132.120066881,0.0014745267276108723,6.993364258011293,84475.1492,445559.21979999996,J.H. Leopoldpad 2,1,1966
0503100000020158,10366945.667206394,0.0016186070118084392,7.676706167604187,84469.50279999999,445576.54280000005,Nicolaas Beetslaan 36,1,1966
0503100000020159,8769359.442444846,0.0013691734420399162,6.493696203184134,84458.026,445572.21239999996,Nicolaas Beetslaan 32,1,1966
0503100000020165,11750244.912334979,0.0018345836291719412,8.701036977045229,84572.215,445427.5404,Albert Verweylaan 48,1,1966
0503100000028572,8836011.184031548,0.0013795798799382786,6.543051707895492,84265.20999999999,445790.3506,Isaäc da Costalaan 8,1,1967
0503100000028573,8431586.546429649,0.0013164364454895747,6.243575930798436,84256.05600000001,445760.9248,Willem Bilderdijkhof 163,1,1967
0503100000028575,8252115.558375049,0.0012884153668607675,6.11067796015864,84270.9816,445792.26519999997,Isaäc da Costalaan 10,1,1967
0503100000030019,9756905.336767439,0.001523360486165124,7.224972309098302,84477.267,445421.1314,Albert Verweylaan 14,1,1966
0503100000030020,9254998.629006479,0.0014449970276755712,6.853311219832774,84542.7218,445488.4448,Albert Verweylaan 33,1,1966
0503100000030021,10129020.30498317,0.001581459362737626,7.500522829305602,84483.66219999999,445470.81720000005,Albert Verweylaan 23,1,1966
0503100000030022,9502463.65289341,0.0014836341186470977,7.036558661858871,84491.8864,445490.982,Jacques Perklaan 10,1,1966
0503100000030024,8577260.83339563,0.001339180793718311,6.3514475000254835,84483.8028,445536.2244,J.H. Leopoldpad 10,1,1966
0503100000030026,9008141.87404614,0.0014064549066577078,6.670514199943554,84463.7644,445574.37760000007,Nicolaas Beetslaan 34,1,1966
0503100000030027,8115330.282052913,0.0012670588733983273,6.009388688652064,84567.4312,445425.72080000007,Albert Verweylaan 46,1,1966
0503100000030105,9069570.526408244,0.0014160458556827197,6.716002015698919,84322.968,445541.14,Herman Gorterhof 163,1,1967
0503100000030106,7773656.497588179,0.0012137128251948383,5.756379814803505,84325.11799999999,445535.4512,Herman Gorterhof 162,1,1967
0503100000030108,8568263.084316479,0.0013377759614545445,6.344784681673018,84325.2744,445568.6198,Nicolaas Beetslaan 6,1,1967
0503100000030111,8783265.162063904,0.0013713445632169904,6.503993365626326,84278.4192,445712.0204,Potgieterlaan 3,1,1967
0503100000030112,8609620.092656057,0.001344233094137087,6.375409478135335,84302.1024,445718.017,Potgieterlaan 11,1,1967
0503100000030113,8733588.433037115,0.0013635884598758858,6.467207829717452,84285.81480000001,445764.4018,Multatuliweg 6,1,1967
0503100000030115,8082983.721469402,0.0012620085556433135,5.985436113891524,84285.56899999999,445758.0021,Multatuliweg 8,1,1967
0503100000030235,9408658.209496412,0.0014689881319406687,6.9670958857435785,84420.2608,445538.2978,Busken Huetpad 10,1,1966
0503100000030237,9137733.329882156,0.0014266882179742861,6.766476459245452,84363.4406,445517.39019999997,Multatuliweg 32,1,1967
0503100000030238,8504037.699093573,0.0013277483542696495,6.297225889847083,84393.3214,445640.7778,Betje Wolfflaan 10,1,1966
0503100000030304,9497579.980391162,0.0014828716234234064,7.032942310425955,84399.961,445576.8414,Nicolaas Beetslaan 22,1,1966
0503100000030305,9112579.48811678,0.001422760910360034,6.747850080906263,84443.41040000001,445695.06100000005,Staringpad 12,1,1966
0503100000031368,8903183.19064303,0.001390067547607119,6.592792467999587,84383.9986,445550.70499999996,Multatuliweg 37,1,1966
0503100000031429,440376476.90113485,0.06875664985902767,326.09805480014,84606.99366666668,445360.1247142858,Louis Couperuslaan 1-117,59,1966
0503100000031431,7347568.301770467,0.0011471870264168071,5.440862208578932,84518.9006,445210.27019999997,Frederik van Eedenlaan 20,1,1966
0503100000031432,8326978.865827827,0.0013001038890407906,6.166114115849889,84504.396,445264.6294,Frederik van Eedenlaan 17,1,1966
0503100000031433,8157917.572145586,0.0012737080918442166,6.040924506723354,84536.3488,445264.6482,Willem Kloospad 38,1,1966
0503100000031434,8324557.799828832,0.0012997258843200346,6.164321320470876,84504.9294,445316.3382,Willem Kloospad 20,1,1966
0503100000031435,8078011.0279814005,0.0012612321614375722,5.981753842565485,84480.8032,445291.44239999994,Multatuliweg 91,1,1966
0503100000031436,9813537.642258443,0.0015322025742501983,7.266908437906585,84470.8474,445320.0516,Multatuliweg 83,1,1966
0503100000031438,10124382.340792803,0.0015807352303267856,7.497088424472368,84482.15,445370.1534,Willem Kloospad 2,1,1966
0503100000031439,8333195.100030944,0.001301074439151807,6.170717227024408,84591.3082,445235.35419999994,Frederik van Eedenlaan 50,1,1966
0503100000031440,7479745.037117203,0.0011678239813597596,5.538738863094428,84618.9298,445228.424,Frederik van Eedenlaan 60,1,1966
0503100000031441,9535403.7382121,0.0014887771043227203,7.0609507407068675,84572.06580000001,445277.0806,Frederik van Eedenlaan 29,1,1966
0503100000031455,7700924.890942527,0.001202357128707575,5.702522180043961,84553.079,445420.263,Albert Verweylaan 40,1,1966
0503100000031457,11124141.045856666,0.0017368290791883432,8.237408096596964,84501.1568,445430.1914,Albert Verweylaan 24,1,1966
0503100000031822,11276152.664966717,0.0017605628847340016,8.349972449824069,84320.7714,445546.9524,Herman Gorterhof 164,1,1967
0503100000031824,457857758.28656363,0.07148602893886193,339.0429148328934,84469.79703846155,445779.8806153846,Isaäc da Costalaan 315-431,59,1966
0503100000032612,10674857.380317021,0.0016666817364050341,7.904714283301285,84324.5988,445744.4182,Aagje Dekenlaan 1,1,1966
0503100000032613,10361649.625467919,0.0016177801327480193,7.672784457431996,84304.14739999999,445806.072,Isaäc da Costalaan 14,1,1966
0503100000032617,9375880.208759135,0.001463870452777533,6.942823830260779,84369.186,445762.4384,Aagje Dekenlaan 15,1,1966
0503100000032618,10119196.386902243,0.001579925539449681,7.4932482341699815,84358.6832,445794.0434,Isaäc da Costalaan 30,1,1966
