techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from,distance
LQHtransmission821_to_LQHtransmission675_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission675,LQHtransmission821,
LQHtransmission675_to_LQHtransmission320_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission320,LQHtransmission675,
LQHtransmission320_to_LQHtransmission444_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission444,LQHtransmission320,
LQHtransmission444_to_LQHtransmission649_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission649,LQHtransmission444,
LQHtransmission649_to_LQHtransmission262_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission262,LQHtransmission649,
LQHtransmission262_to_LQHtransmission645_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission645,LQHtransmission262,
LQHtransmission645_to_LQHtransmission174_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission174,LQHtransmission645,
LQHtransmission174_to_LQHtransmission161_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission161,LQHtransmission174,
LQHtransmission161_to_LQHtransmission134_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission134,LQHtransmission161,
LQHtransmission134_to_LQHtransmission816_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission816,LQHtransmission134,
LQHtransmission816_to_LQHtransmission49_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission49,LQHtransmission816,
LQHtransmission614_to_LQHtransmission454_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission454,LQHtransmission614,
LQHtransmission454_to_LQHtransmission251_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission251,LQHtransmission454,
LQHtransmission251_to_LQHtransmission759_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission759,LQHtransmission251,
LQHtransmission263_to_LQHtransmission664_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission664,LQHtransmission263,
LQHtransmission749_to_LQHtransmission474_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission474,LQHtransmission749,
LQHtransmission474_to_LQHtransmission508_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission508,LQHtransmission474,
LQHtransmission508_to_LQHtransmission752_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission752,LQHtransmission508,
LQHtransmission752_to_LQHtransmission202_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission202,LQHtransmission752,
LQHtransmission202_to_LQHtransmission208_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission208,LQHtransmission202,
LQHtransmission208_to_LQHtransmission710_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission710,LQHtransmission208,
LQHtransmission710_to_LQHtransmission532_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission532,LQHtransmission710,
LQHtransmission532_to_LQHtransmission455_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission455,LQHtransmission532,
LQHtransmission455_to_LQHtransmission483_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission483,LQHtransmission455,
LQHtransmission483_to_LQHtransmission76_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission76,LQHtransmission483,
LQHtransmission76_to_LQHtransmission46_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission46,LQHtransmission76,
