techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from
LQHtransmission160_to_LQHtransmission924_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission924,LQHtransmission160
LQHtransmission924_to_LQHtransmission905_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission905,LQHtransmission924
LQHtransmission905_to_LQHtransmission481_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission481,LQHtransmission905
LQHtransmission481_to_LQHtransmission119_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission119,LQHtransmission481
LQHtransmission119_to_LQHtransmission880_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission880,LQHtransmission119
LQHtransmission880_to_LQHtransmission909_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission909,LQHtransmission880
LQHtransmission909_to_LQHtransmission441_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission441,LQHtransmission909
LQHtransmission441_to_LQHtransmission90_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission90,LQHtransmission441
LQHtransmission90_to_LQHtransmission175_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission175,LQHtransmission90
LQHtransmission175_to_LQHtransmission571_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission571,LQHtransmission175
LQHtransmission571_to_LQHtransmission558_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission558,LQHtransmission571
LQHtransmission558_to_LQHtransmission16_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission16,LQHtransmission558
LQHtransmission16_to_LQHtransmission714_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission714,LQHtransmission16
LQHtransmission714_to_LQHtransmission586_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission586,LQHtransmission714
LQHtransmission586_to_LQHtransmission899_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission899,LQHtransmission586
LQHtransmission899_to_LQHtransmission614_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission614,LQHtransmission899
LQHtransmission677_to_LQHtransmission367_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission367,LQHtransmission677
LQHtransmission367_to_LQHtransmission409_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission409,LQHtransmission367
LQHtransmission409_to_LQHtransmission784_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission784,LQHtransmission409
LQHtransmission784_to_LQHtransmission907_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission907,LQHtransmission784
LQHtransmission907_to_LQHtransmission469_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission469,LQHtransmission907
LQHtransmission469_to_LQHtransmission587_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission587,LQHtransmission469
LQHtransmission587_to_LQHtransmission290_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission290,LQHtransmission587
LQHtransmission290_to_LQHtransmission337_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission337,LQHtransmission290
LQHtransmission337_to_LQHtransmission988_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission988,LQHtransmission337
LQHtransmission988_to_LQHtransmission550_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission550,LQHtransmission988
LQHtransmission550_to_LQHtransmission325_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission325,LQHtransmission550
LQHtransmission325_to_LQHtransmission364_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission364,LQHtransmission325
LQHtransmission364_to_LQHtransmission412_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission412,LQHtransmission364
LQHtransmission412_to_LQHtransmission729_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission729,LQHtransmission412
LQHtransmission729_to_LQHtransmission914_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission914,LQHtransmission729
LQHtransmission914_to_LQHtransmission464_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission464,LQHtransmission914
LQHtransmission464_to_LQHtransmission161_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission161,LQHtransmission464
LQHtransmission161_to_LQHtransmission705_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission705,LQHtransmission161
LQHtransmission705_to_LQHtransmission396_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission396,LQHtransmission705
LQHtransmission396_to_LQHtransmission471_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission471,LQHtransmission396
LQHtransmission471_to_LQHtransmission1048_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1048,LQHtransmission471
LQHtransmission1048_to_LQHtransmission989_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission989,LQHtransmission1048
LQHtransmission989_to_LQHtransmission518_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission518,LQHtransmission989
LQHtransmission518_to_LQHtransmission931_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission931,LQHtransmission518
LQHtransmission931_to_LQHtransmission818_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission818,LQHtransmission931
LQHtransmission818_to_LQHtransmission349_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission349,LQHtransmission818
LQHtransmission349_to_LQHtransmission365_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission365,LQHtransmission349
LQHtransmission365_to_LQHtransmission338_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission338,LQHtransmission365
LQHtransmission338_to_LQHtransmission218_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission218,LQHtransmission338
LQHtransmission218_to_LQHtransmission891_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission891,LQHtransmission218
LQHtransmission891_to_LQHtransmission252_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission252,LQHtransmission891
LQHtransmission252_to_LQHtransmission99_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission99,LQHtransmission252
LQHtransmission99_to_LQHtransmission715_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission715,LQHtransmission99
LQHtransmission715_to_LQHtransmission575_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission575,LQHtransmission715
LQHtransmission575_to_LQHtransmission1019_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1019,LQHtransmission575
LQHtransmission1019_to_LQHtransmission565_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission565,LQHtransmission1019
LQHtransmission565_to_LQHtransmission176_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission176,LQHtransmission565
LQHtransmission176_to_LQHtransmission132_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission132,LQHtransmission176
LQHtransmission132_to_LQHtransmission564_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission564,LQHtransmission132
LQHtransmission564_to_LQHtransmission744_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission744,LQHtransmission564
LQHtransmission744_to_LQHtransmission975_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission975,LQHtransmission744
LQHtransmission975_to_LQHtransmission992_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission992,LQHtransmission975
LQHtransmission992_to_LQHtransmission672_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission672,LQHtransmission992
LQHtransmission672_to_LQHtransmission606_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission606,LQHtransmission672
LQHtransmission606_to_LQHtransmission178_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission178,LQHtransmission606
LQHtransmission178_to_LQHtransmission993_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission993,LQHtransmission178
LQHtransmission993_to_LQHtransmission148_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission148,LQHtransmission993
LQHtransmission148_to_LQHtransmission98_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission98,LQHtransmission148
LQHtransmission98_to_LQHtransmission51_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission51,LQHtransmission98
LQHtransmission51_to_LQHtransmission540_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission540,LQHtransmission51
LQHtransmission540_to_LQHtransmission123_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission123,LQHtransmission540
LQHtransmission123_to_LQHtransmission450_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission450,LQHtransmission123
