techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from
LQHtransmission43_to_LQHtransmission324_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission324,LQHtransmission43
LQHtransmission324_to_LQHtransmission1031_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1031,LQHtransmission324
LQHtransmission1031_to_LQHtransmission394_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission394,LQHtransmission1031
LQHtransmission394_to_LQHtransmission1063_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1063,LQHtransmission394
LQHtransmission1063_to_LQHtransmission74_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission74,LQHtransmission1063
LQHtransmission74_to_LQHtransmission47_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission47,LQHtransmission74
LQHtransmission47_to_LQHtransmission672_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission672,LQHtransmission47
LQHtransmission751_to_LQHtransmission210_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission210,LQHtransmission751
LQHtransmission210_to_LQHtransmission184_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission184,LQHtransmission210
LQHtransmission184_to_LQHtransmission3_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission3,LQHtransmission184
LQHtransmission3_to_LQHtransmission243_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission243,LQHtransmission3
LQHtransmission243_to_LQHtransmission855_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission855,LQHtransmission243
LQHtransmission855_to_LQHtransmission447_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission447,LQHtransmission855
LQHtransmission447_to_LQHtransmission1050_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1050,LQHtransmission447
LQHtransmission303_to_LQHtransmission267_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission267,LQHtransmission303
LQHtransmission267_to_LQHtransmission178_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission178,LQHtransmission267
LQHtransmission178_to_LQHtransmission627_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission627,LQHtransmission178
LQHtransmission627_to_LQHtransmission515_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission515,LQHtransmission627
LQHtransmission515_to_LQHtransmission14_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission14,LQHtransmission515
LQHtransmission14_to_LQHtransmission1062_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1062,LQHtransmission14
LQHtransmission1062_to_LQHtransmission815_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission815,LQHtransmission1062
LQHtransmission815_to_LQHtransmission726_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission726,LQHtransmission815
LQHtransmission726_to_LQHtransmission497_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission497,LQHtransmission726
LQHtransmission497_to_LQHtransmission257_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission257,LQHtransmission497
LQHtransmission257_to_LQHtransmission969_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission969,LQHtransmission257
LQHtransmission969_to_LQHtransmission671_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission671,LQHtransmission969
LQHtransmission671_to_LQHtransmission972_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission972,LQHtransmission671
LQHtransmission425_to_LQHtransmission1043_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1043,LQHtransmission425
LQHtransmission1043_to_LQHtransmission139_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission139,LQHtransmission1043
LQHtransmission139_to_LQHtransmission1045_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1045,LQHtransmission139
LQHtransmission1045_to_LQHtransmission254_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission254,LQHtransmission1045
LQHtransmission254_to_LQHtransmission312_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission312,LQHtransmission254
LQHtransmission312_to_LQHtransmission655_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission655,LQHtransmission312
LQHtransmission655_to_LQHtransmission811_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission811,LQHtransmission655
LQHtransmission846_to_LQHtransmission451_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission451,LQHtransmission846
LQHtransmission451_to_LQHtransmission652_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission652,LQHtransmission451
LQHtransmission652_to_LQHtransmission239_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission239,LQHtransmission652
LQHtransmission239_to_LQHtransmission400_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission400,LQHtransmission239
LQHtransmission400_to_LQHtransmission137_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission137,LQHtransmission400
LQHtransmission137_to_LQHtransmission261_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission261,LQHtransmission137
LQHtransmission261_to_LQHtransmission29_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission29,LQHtransmission261
LQHtransmission29_to_LQHtransmission96_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission96,LQHtransmission29
LQHtransmission96_to_LQHtransmission637_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission637,LQHtransmission96
LQHtransmission637_to_LQHtransmission499_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission499,LQHtransmission637
LQHtransmission499_to_LQHtransmission325_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission325,LQHtransmission499
LQHtransmission325_to_LQHtransmission894_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission894,LQHtransmission325
LQHtransmission894_to_LQHtransmission346_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission346,LQHtransmission894
LQHtransmission346_to_LQHtransmission213_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission213,LQHtransmission346
warmtenet4_to_substation_mythologiebuurt,#823747,Heat transmission main,transmission,100000,1,20,warmtenet4,substation_mythologiebuurt
substation_mythologiebuurt_to_LQHtransmission446_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission446,substation_mythologiebuurt
D0503100000018871_to_LQHtransmission18_heat,#823740,LQ heat distribution secondary,transmission,100000,1,20,LQHtransmission18,D0503100000018871
D0503100000018872_to_LQHtransmission421_heat,#823740,LQ heat distribution secondary,transmission,100000,1,20,LQHtransmission421,D0503100000018872
D0503100000018875_to_LQHtransmission1066_heat,#823740,LQ heat distribution secondary,transmission,100000,1,20,LQHtransmission1066,D0503100000018875
D0503100000018878_to_LQHtransmission347_heat,#823740,LQ heat distribution secondary,transmission,100000,1,20,LQHtransmission347,D0503100000018878
D0503100000018977_to_LQHtransmission179_heat,#823740,LQ heat distribution secondary,transmission,100000,1,20,LQHtransmission179,D0503100000018977
D0503100000018978_to_LQHtransmission136_heat,#823740,LQ heat distribution secondary,transmission,100000,1,20,LQHtransmission136,D0503100000018978
D0503100000023386_to_LQHtransmission32_heat,#823740,LQ heat distribution secondary,transmission,100000,1,20,LQHtransmission32,D0503100000023386
D0503100000023496_to_LQHtransmission49_heat,#823740,LQ heat distribution secondary,transmission,100000,1,20,LQHtransmission49,D0503100000023496
D0503100000023497_to_LQHtransmission49_heat,#823740,LQ heat distribution secondary,transmission,100000,1,20,LQHtransmission49,D0503100000023497
D0503100000023500_to_LQHtransmission95_heat,#823740,LQ heat distribution secondary,transmission,100000,1,20,LQHtransmission95,D0503100000023500
D0503100000031589_to_LQHtransmission49_heat,#823740,LQ heat distribution secondary,transmission,100000,1,20,LQHtransmission49,D0503100000031589
D0503100000032956_to_LQHtransmission833_heat,#823740,LQ heat distribution secondary,transmission,100000,1,20,LQHtransmission833,D0503100000032956
D0503100000034482_to_LQHtransmission627_heat,#823740,LQ heat distribution secondary,transmission,100000,1,20,LQHtransmission627,D0503100000034482
D0503100000036714_to_LQHtransmission737_heat,#823740,LQ heat distribution secondary,transmission,100000,1,20,LQHtransmission737,D0503100000036714
